mmax,m10,mvir
11.498406743064352,11.24949917793708,12.92895884088083
11.712406530419535,11.35672447534356,13.560743301054712
11.487580457523364,11.258634150051593,13.03342375548695
12.053715059069614,11.359121225189702,14.502017214827147
11.82453770807843,11.301603841969493,14.068185861746162
11.651232137378354,11.372923969110756,13.352182518111363
11.517157844241845,11.207512856032178,13.450095075871602
11.647534964295904,11.318273780262933,13.281714970027297
11.630911313991522,11.339841076102005,13.433129517580486
11.569369597647801,11.315282036096507,13.343999069057162
11.565065360065942,11.320866252348894,13.232742062720737
11.485124623372887,11.301323453622391,13.087071205906536
11.640575260312763,11.258310586719327,14.119585774961784
11.79822975339903,11.496663802009577,13.822756332951391
11.522467765656383,11.250167375767493,13.510008512940235
11.534378669590671,11.261543363894939,13.27276958655176
11.483266001150888,11.194133079650866,12.919339636787413
11.631767162115695,11.155706681124467,13.82549102987943
11.483723722327323,11.085118287565704,14.234770295160917
11.733250510622337,11.191099862511072,14.366422957225973
11.669442138298129,11.26734946207921,14.43584436598444
11.687660548080656,11.208496146678169,13.905849826642319
11.61368706544477,11.13961052920519,13.882125919770031
11.707932161330621,11.169130030489768,14.400192488592577
11.544798710999071,11.189377245849254,13.438858659420562
11.453797463518542,11.200737743011219,13.027349607774756
11.479691732319775,11.24313517847804,13.169968173996892
11.473666737005146,11.2495641979293,12.989716719948104
11.841146326013641,11.417314021263687,13.678154038010437
11.506652631770423,11.233908005997604,13.04453976039241
11.474743996101605,11.235139872476903,12.943395576508955
11.822936403782736,11.497323735367129,13.707740454273772
11.455918217306095,11.16595331127022,13.679791170980355
11.558923061957877,11.17083212612492,13.900749358061079
11.453916640791107,11.016129753118792,13.684576087388455
11.488622066491374,11.203590621867658,13.001300933020419
11.533820281542935,11.168628936909272,13.418301291319745
11.550260492692189,11.290668260027788,13.04336227802113
11.676907954307044,11.360543374296572,13.65829765030819
11.813296430117656,11.52620764185086,13.53668467262093
11.630085815627018,11.397244228388946,13.156246190397345
11.523468867984676,11.30711753200577,13.06929801211553
11.487971384203277,11.292505034570887,13.019116290447073
11.511214186480805,11.267624303362954,12.964023792840033
11.605361714594416,11.137481722586797,14.037426497940624
11.534519555371268,11.195895236427774,13.3386556655787
11.553357302438922,11.196210859784513,13.574841195063385
11.499399816093717,11.293208865211243,12.971600520230059
11.580219895822442,11.389544955684967,13.108565023732835
11.701249192126536,11.320428861327533,13.323252100171688
11.503336567701917,11.083149784777804,13.460747541844198
11.545188965547366,11.336053679889764,13.431685344686011
11.549652813244357,11.342596413661242,13.022428371185487
11.8376664853263,11.390696370271758,13.8372727025023
11.53457062140152,11.249632959382179,13.053846426852253
11.739187346501406,11.398476035239538,13.803115554890027
11.583099770315126,11.199967788045317,13.646991537477122
11.534508345091426,11.297107288107437,14.238798562713917
11.45549885780713,11.137968060875242,13.818093869146637
11.574373829165673,11.358326744207169,13.178401341533755
11.590158835273662,11.094960821542893,14.108903127667313
11.551148422056912,11.22876348790202,13.789580712164426
11.583439277894183,11.25326147729087,13.257198426139345
11.48994821281307,11.294068210857125,12.960280464436641
11.520302231159826,11.26620317952443,13.169968173996892
11.527281654237687,11.158908435526595,13.31492005599242
11.664453517868541,11.344856509889349,13.633771346082556
11.650366424161305,11.418525810192172,13.341038631677522
11.882077124816211,11.345926279867806,14.113943352306837
11.700320755406139,11.00899868487065,14.795323764329314
11.480610034056308,11.165130068070187,13.537944959291487
11.46433694075035,11.155131269649765,13.245265839457462
11.475563055826845,11.23332499326267,12.962274604623314
11.71954921640348,11.246711755263656,13.927062243493
11.564481047422317,11.31632333835205,13.06929801211553
11.455795630834976,11.233379019833041,12.848743181895683
11.68898276280987,11.247034651437236,13.995371906028163
11.539786380812307,11.304076373988439,13.191451014464896
11.620818979681543,11.297355314619026,13.713910354128956
11.604805547790331,11.163176053313371,13.812846536967072
12.019047512121961,11.561564028758168,14.16938049531195
11.62255297582207,11.314378600709786,13.654080235306571
11.556682382860275,11.242860532502146,13.194514341882467
11.567441877342649,11.303882874022403,13.252124552505645
11.485595578719888,11.271018946370361,12.94146173934733
11.541224531122417,11.262025820995456,13.049218022670182
11.477859659032958,11.019210108064513,13.853272224020683
11.686693025539453,11.246554044227533,13.854973673726416
11.588814414805514,11.267047178499826,13.453471233722937
11.555964262694145,11.100691325230297,13.989405318001516
11.558815005290606,11.160523903096166,13.426836453803508
11.49099548359126,11.309298269483277,13.154728207440156
11.579756541667207,11.234178095839223,13.544811911757776
11.577573129576344,11.372371142879661,13.294245716138118
11.536873114361565,11.2409672814432,13.212720154417843
11.454658550446233,11.255300820475156,13.09377178149873
11.451410283529516,11.15646289030809,12.932625944021781
11.506135728895439,11.304673253884632,13.125481265700595
11.677060780233885,11.267422428821199,14.095169351431755
11.662157480115763,11.314663771969784,13.218535505216527
11.5947968274859,11.243580729927691,13.502973059065631
11.478647783891105,11.068771340003476,13.986682179779505
11.55632022956791,11.290695982529893,13.712228669619535
11.492971824656784,11.295054910470322,12.981728025361615
11.567630265838577,11.310858425426733,13.225309281725863
11.548581671435441,11.267716295904835,13.287353772714747
11.464074347716185,11.280673405557454,13.011147360775798
11.45399869751397,11.253107365251331,12.875408560077064
11.715764335890281,11.231453026818901,13.953324696389185
11.466394711851677,11.165110802760019,13.705607163404604
11.528352334337745,11.210693419962224,13.07445071895459
11.520675653432473,11.173811812599995,13.385069776331935
11.530333169082638,11.302042636223147,13.245759355967277
11.54260205917373,11.159150863938766,13.436480695009495
11.512500701125559,11.301479460639127,12.966188680956137
11.485468838250139,11.27270712811833,12.915505361754377
11.471183301596335,11.28408979206122,13.06929801211553
11.461245363134795,11.211910402407803,12.952114084906993
11.537764041990302,11.35099514119402,13.03261876085072
11.491659468225897,11.183062868669788,13.723865964443505
11.627052403449257,11.39243075389852,13.219060332448862
11.553695916842385,11.092549934894587,14.04453976039241
11.563910777598037,11.26890655668694,13.6727441983066
11.617907263408034,11.13603849579381,13.735997884091793
11.599550555779091,11.35284145274325,13.181557773862787
11.47495757727922,11.208649680792341,12.922414024145635
11.47732191439722,11.22999999903074,13.133858125203334
11.737851558111036,11.37767642646024,13.844415040473825
11.562077552285036,11.163433015860466,13.858055718050364
11.703415075320184,11.351176602192357,13.65427282709771
11.46174911908309,11.21640275329582,13.318897714627488
11.55370308099084,11.303956832888119,13.077731179652393
11.453805651574724,11.256151516251808,12.873669292706795
11.79392051510545,11.366977830942249,14.069668096911595
11.458119288575597,11.224859743256639,12.871631304537553
11.672046183713386,11.42806943399052,13.396722278503773
11.650913135694648,11.370856866229788,13.374748346010104
11.470129304675368,11.21140349578908,12.887617300335735
11.524487295751586,11.311844446662619,13.19728055812562
11.500364725915363,11.241768880054094,13.133858125203334
11.469566853737266,11.19718563763342,13.013679697291192
11.924096654204321,11.392463818329567,14.30362797638389
11.470113495298206,11.255006733812285,12.991181757667873
11.726411428602933,11.498345935169992,13.36153897126928
11.45336871371476,11.262533472840323,12.93049056530627
11.612682253999676,11.24527323084423,13.842796395175581
11.638443712759276,11.275545274537986,13.417305583244525
11.807058960786563,11.358318505719094,13.79775212865071
11.470395178637895,11.248918640798525,13.243286146083447
11.52260621958704,11.217181573607867,13.062581984228164
11.4605867895726,11.263320443871772,12.977632165246
11.478234599346763,11.195338839845475,13.496098992132572
11.506765785362619,11.151311744609004,13.505828033854836
11.608507159732358,11.31767398833451,13.226084115975825
11.475743769700223,11.252971235834075,13.09725730969342
11.597264737824108,11.3692204857781,13.116275587580544
11.47769244091548,11.197515055688708,12.89987519602101
11.50687197553908,11.296965032698528,12.987219229908005
11.587266208782063,11.26786523719796,13.436321700139734
11.534407013130526,11.297257405938526,13.156246190397345
11.477340936567023,11.249718559031054,12.910891088644528
11.519977621794158,11.1970197127117,13.181843587944773
11.4883118925016,11.201093963050454,13.54020429984206
11.648363630114781,11.30535042752756,13.26528962586083
11.46477047065666,11.23085585479187,12.892539804658636
11.5194781150903,11.237895441771643,13.48572142648158
11.540380841113977,11.292674800103596,13.090258052931317
11.917077623354226,11.368177203388866,14.449940988773337
11.495013846075235,11.213568982469404,13.45969397647797
11.460474358050527,11.156528944430399,13.221935599828006
11.648758173135834,11.129226488660873,14.151063253353751
11.487538792711595,11.193023398217761,13.088136088700551
11.613653281639603,11.34531978002994,13.298634783124436
11.537924473808484,11.303685297851763,13.056523724079101
11.529752679090214,11.345595037358098,13.103461622094704
11.535754605274636,11.287714392163075,13.696793085081744
11.833476433292141,11.534623605088193,13.786396461372304
11.54448920888965,11.234837169305786,13.236789099409293
11.570959943810372,11.34834342399958,13.131618664349126
11.564246659019801,11.28727156301724,13.080265627339845
11.522263342869762,11.124040037220164,13.602168551378996
11.518003566733872,11.252417434677252,13.248218561190075
11.454226946755888,11.20144094087987,12.931762888481177
11.60155233274076,11.0564979402943,14.116275587580544
11.473897293233982,11.104574052821611,13.816174990428802
11.594411780868327,11.323471597176399,13.238046103128795
11.472697081331267,11.198599207783623,12.890421018800915
11.674712677682814,11.355419314320573,13.320354032817672
11.452727470546868,11.246039929511499,13.24551266781415
11.464460122482437,11.26656700827304,13.020361282647707
11.502696541662456,11.302573348944426,12.978180516937414
11.789840825115217,11.461061698301469,14.004751155591
11.846159580636492,11.46844633945223,14.50758603976301
11.763892908267557,11.374325719642874,13.793511005792858
11.484471977349564,11.291510866353892,12.94507448847873
11.563753550736704,11.203973955650326,13.217747073262794
11.483538788944152,11.185126699262653,13.304921161900891
11.858635515915257,11.320945101867974,14.19506899646859
11.616883061408384,11.32083715867824,13.436957330669449
11.709052718575427,11.193961971268664,14.010299956639813
11.497879953483169,11.267154688883256,13.19228861256812
11.473025681522282,11.186780540499385,13.134495855834674
11.487277889862906,11.16953331913662,12.968996326648313
11.628521511194696,11.260893263597254,13.781396305196791
11.572857704051252,11.331633187411526,13.358505911490235
11.466053942086774,11.257301316237099,13.28712962071911
11.592613017236578,11.284648750766035,13.376394442037267
11.523627956475396,11.17632285561806,13.227886704613674
11.463388486648782,11.187496415198439,13.109578546904388
11.572344779215884,11.330743551412072,13.18780263871842
11.508278894525953,11.199535031848965,13.193402903062417
11.608985224806865,11.313226012431905,13.409425868671443
11.602730455428212,11.155288967932758,13.611510887126656
11.574192891777018,11.357331396129274,13.093421685162236
11.49348663680208,11.163537916152528,13.617943434828973
11.6084834803892,11.284586669336498,13.284656282788516
11.491941726352126,11.24124121946439,13.557146142318363
11.561017890627246,11.28538929303487,13.492201451392539
11.456136969407456,11.205988288380016,12.860098329698518
11.821105957125523,11.358427648322268,13.685383409801487
11.467687308539954,11.275730217954035,12.908431398966007
11.914565312182964,11.396807429479987,14.08278537031645
