mmax,m10,mvir
11.513516888945796,11.25275217738669,13.113274692464351
11.460485749071909,11.262886268237017,13.320976677342824
11.525677445729915,10.977867110652646,14.103461622094704
11.65920736093036,11.247343625950235,13.62169546232928
11.463461613769233,11.16473151132547,13.004751155591
11.464647770778274,11.253618336161818,13.254306332331286
11.70453620798173,11.309554338284961,13.81756536955978
11.573369203332938,11.220724737530634,13.106190897263415
11.488406835132064,11.235169925276258,13.02201573981772
11.841877824852773,11.42297888232693,14.00987563371216
11.620521754955723,11.410069230765524,13.2143138974244
11.450401150748922,11.15989184945545,13.386320573894047
11.64777346991195,11.197458974168708,13.685114469046539
11.455597451255922,11.026185176242793,13.774954689080138
11.453223958090135,11.203430796168451,13.08421868673924
11.622027948015827,11.273374165174978,13.26150077319828
11.500163860535983,11.29236283848028,12.922258223432967
11.73534542896593,11.318605181159525,13.926085086925145
11.730790692960353,11.32039087256456,14.15836249209525
11.49170360682257,11.309997247301272,12.93409426835548
11.559774093511423,11.24084649106098,13.429267666433168
11.450868146344968,11.183694639703011,12.953711380427555
11.53730180523873,11.343602051613752,13.100715086573082
11.65974095758082,11.303195003424445,13.251394850040104
11.54241752873228,11.170145479647871,13.908860173017276
11.640333306812945,11.367035490436834,13.366982975977852
11.46825626583331,11.282965724213653,13.017867718963506
11.506387621468615,11.227097132447835,13.016197353512439
11.464198290019452,11.266535464890547,12.86242955610601
11.466584058691646,11.191011799937742,13.080265627339845
11.456415715227276,11.251804454222315,13.277609214304091
11.928385324498445,11.424783375415995,14.080265627339845
11.545896538039138,11.181165161541713,13.601081727784024
11.458565242043218,11.19562303519499,13.19534605834842
11.52689356536287,11.216286194174314,13.008174184006426
11.591919848003206,11.219564109181917,13.234770295160917
11.487666627644263,11.278541412120108,13.309204179670408
11.800160531361565,11.394078930503785,13.871105700985586
11.509150279383988,11.091218301995978,13.645422269349092
11.538117422968117,11.360298047328252,12.989894563718773
11.872879710250347,11.409734927030803,13.994053063587675
11.534788531239887,11.027156876726796,14.505556938663823
11.450968381784783,11.266566995482304,12.851319512648745
11.454535524845443,11.253235389487864,12.890253305154534
11.837037062619446,11.42061294818824,13.708250888591378
11.46741782829628,11.058066047043676,13.60616631460762
11.534378669590671,11.261543363894939,13.27276958655176
11.607028294785238,11.365947915015502,13.31722734917642
11.663994814904612,11.333343505510399,13.33605927786635
11.844042331921807,11.465559846713463,14.090963076595731
11.56777276030478,11.208172213668538,13.266936911159172
11.506293458259005,11.142196956765021,13.36716948853468
11.568325613765758,11.255769432729961,13.252853030979892
11.612411963782776,11.27983061166175,14.029789470831856
11.555395750350058,11.23451807360862,13.475525915039281
11.735181148056345,11.444967242112808,13.732554579851431
11.620782323492792,11.382483084362839,13.31722734917642
11.532907927227724,11.28099461799154,13.341038631677522
11.490614507988173,11.288183576674939,13.504878459410216
11.851042345746668,11.238456898124992,14.223495940962394
11.588299616824484,11.321990282450086,13.193681029541281
11.549335828808584,11.150548152222727,13.698535492562002
11.544690427211139,11.333062761362125,13.219584526214256
11.516209124235827,11.18717488326101,13.505149978319906
11.720134655295658,11.31506705967904,13.708675792726536
11.597578573105158,11.261877712119167,13.27943878828702
11.488286376655177,11.217937224575083,12.949048292315664
11.463845302013105,11.218928067718869,12.977540705946534
11.499921123755955,11.314664147182945,12.9217384836846
11.491061102734562,11.270829417697836,13.027757204690554
11.956184274885628,11.359130538788712,14.252367514459898
11.558370134820716,11.128636495769214,13.71525102887885
11.567630265838577,11.310858425426733,13.225309281725863
11.47855253431171,11.22338405172409,12.9472866446778
11.608975880607355,11.390687943060305,13.380573003066887
11.54393893741888,11.35173972471483,13.086715663944883
11.46025816128824,11.249100269525723,12.924227581260118
11.620818979681543,11.297355314619026,13.713910354128956
11.536342708868833,11.262814821659019,13.017867718963506
11.55493596310532,11.338253885903235,13.19423674872383
11.6668996991897,11.19924830724007,13.907626304843266
11.455563032046783,11.152596176035374,12.91634865227546
11.619699767041686,11.304819089435766,13.226857570288724
11.58010269705499,11.26144621741017,13.313656346618032
11.50639362078825,11.280901423433113,13.095866453478543
11.463695705032666,11.276467266803577,12.902329305858318
11.638772899651174,11.28244582584992,13.513750150081824
11.753951565283145,11.352347910488435,13.686099771995917
11.597241348445925,11.251044495399247,13.335658452289302
11.607565284058948,11.215071371145362,13.491501766237326
11.65147719245,11.400156135350926,13.400365273349939
11.536576752725015,11.346866276287352,13.16761267272753
11.456645647416522,11.209972974401142,13.124830149413858
11.496219817490065,11.207750372192624,13.053846426852253
11.486885251273938,11.287625214464718,13.06707085604537
11.511204512260942,11.246823694446487,13.489958479424836
11.685435594305247,11.342496181426377,13.561220678933944
11.512156297505154,11.238935974495952,13.340642377560705
11.679727346121142,11.339841231335482,13.524006445557372
11.629272735732123,11.212567099040324,13.663983454608267
11.495676028541581,11.183654662950362,13.335658452289302
11.46361883655284,11.212818720973385,12.895477796275715
11.557504139603424,11.274138029373532,13.563243701140397
11.499110702925243,11.283671466961914,13.121559844187502
11.485468838250139,11.27270712811833,12.915505361754377
11.531607688424975,11.310837833586941,12.998956440470486
11.49161625286323,11.273669289538244,13.321391278311689
11.508296669663435,11.195993707307608,13.058046230395282
11.481193535792965,11.29049002646401,13.073351702386901
11.513692073216122,11.246644653588069,13.210318519826233
11.544826138106552,11.258742318001394,13.607776603741693
11.527030718369167,11.28932193427937,12.999217565530104
11.605050364662938,11.388186028337962,13.253338005326107
11.516120493198654,11.252022664484318,13.278067330888662
11.489145049679998,11.243864604035618,13.244771761495295
11.495866891289944,11.280958568843124,13.001300933020419
11.603047833453916,11.360322978032837,13.65991620006985
11.710920951331781,11.323023311175115,13.740993931584885
11.610377596063978,11.394947723507345,13.219060332448862
11.467836083259089,11.194264790116227,12.962274604623314
11.812956353185145,11.451524576422344,14.304059466217598
11.630911313991522,11.339841076102005,13.433129517580486
11.631274233695917,11.368977611082926,13.161667412437735
11.584440127283715,11.283333904895354,13.80672250307618
11.865617709227399,11.450092768321355,14.049605612594974
11.699741956189946,11.262164551779598,13.870637963210806
11.613433648714464,11.285566130561074,13.966517176446791
11.516905946273415,11.124640925940458,13.515343893088382
11.58671306789298,11.397830693533015,13.071882007306126
11.573599193270868,11.294387228576056,13.820726762823835
11.656566232679944,11.332802401059348,13.668758541750957
11.630684316743055,11.326335503353512,13.628184508073412
11.680575582177818,11.375123032010976,13.659440781870318
11.478012489229485,11.245128228911021,12.944087679415434
11.642656004566124,11.288365891174214,13.864807629026147
11.621444935172612,11.191424515718394,13.521268875598386
11.648120080831637,11.354100211762823,13.318063334962762
11.623315822917872,11.261784361535515,13.35506820634885
11.466141996867455,11.230317936624502,13.036229544086295
11.639657387017005,11.100089008429453,14.129367595722986
11.538699941302252,11.2895000780488,13.056523724079101
11.64966621531661,11.299094590709851,13.977311973396926
11.520040276621268,11.328719175373909,13.251394850040104
11.569410636701317,11.255542058376898,13.383815365980432
11.4577622977801,11.224794851240148,13.138302698166282
11.466092573977889,11.192991180777382,13.644537057778408
11.729969457094114,11.282508038427746,13.798926738577201
11.528750604589254,11.151897647668969,13.967220259782968
11.462628784042014,11.229975559649018,13.566083784167995
11.714071373533399,11.30176126686748,13.627775375229303
11.576806161195895,11.34333127903358,13.374014740291912
11.973408684316343,11.46769744688055,14.210318519826233
11.588984789691095,11.344472936839411,13.150449409460881
11.574499525795325,11.254822180450248,13.364738555055398
11.485873264654852,11.20477210762469,13.376394442037267
11.548165708303058,11.290345497676917,13.41077723337721
11.541189245745,11.245188952644225,13.273232834043046
11.503339128164493,11.216938888318435,13.318897714627488
11.530618759881225,11.22968949994169,13.455301771657076
11.511230614297103,11.151896044921171,13.46314613672635
11.479007972577051,11.25612886985711,13.104828403653656
11.518514309405205,11.319926168641155,12.971739590887779
11.468006464744708,11.249710373829727,13.115943176939055
11.480583030348336,11.104871444925289,13.688953462637418
11.659529741610452,11.397082785872074,13.276001989962051
11.610490058681087,11.337574014922438,13.687974620034556
11.470502838275717,11.152744610376923,13.04727486738418
11.528411862840803,11.292967918447657,13.012415374762433
11.59637690518839,11.24619806812355,13.294686624279443
11.5934516265235,11.220338449244666,13.507316040076415
11.765989894051792,11.31724954800947,13.775537634780957
11.53666948992465,11.212423274561152,13.016197353512439
11.501180753655586,11.227974235816717,13.337858429041095
11.648419645674512,11.159687139295917,14.135768514567822
11.490959565565628,11.262716170916999,13.123524980942731
11.457134589897812,11.227621805791815,12.9305924884426
11.690108888981685,11.213069458328706,14.154423973114646
11.486181895403968,11.294249952472367,13.180412632838324
11.47462548820302,11.220051248349137,12.989182751255548
11.504065763508997,11.20135133628972,13.174059807725026
11.541915449912432,11.301381481472102,13.096562438374136
11.454836873279257,11.074023671300974,13.477844476338758
11.476399575008083,11.264813479362186,12.88275215561308
11.452232887099603,11.163507769242745,12.873843533223436
11.655097599662968,11.209835107565091,13.670894953520211
11.904651860315727,11.382703271901597,14.01828430842653
11.779575552258269,11.47261735299834,13.54257647626053
11.844604913824092,11.398227391217592,13.904553262976773
11.524487295751586,11.311844446662619,13.19728055812562
11.456891091079726,11.23211078157776,12.851380667965596
11.46703697716742,11.281272725784794,12.865932668193185
11.493128107701994,11.276091323814802,13.28330122870355
11.708796301119106,11.332805067500788,13.45178643552429
11.604300092201438,11.34963031015678,13.2143138974244
11.501925510645163,11.29977574190582,12.922310163214396
11.649248446327997,11.163644740884896,13.995503570265006
11.577892157141825,11.186418596937871,13.489677291663698
11.478318948648274,11.292756731886207,13.057285644418215
11.611017135814123,11.372366337175366,13.43584436598444
11.571200617523017,11.32237076082546,13.076640443670343
11.479412235180584,11.108161568720064,13.595716619943424
11.456836334891,11.268499559479224,12.996467890261718
11.611486750531936,11.336232872609209,13.194514341882467
11.457350583403407,11.259399433349378,12.963740618857884
11.456335759552612,11.215238594963806,13.133219456732494
11.755854058149005,11.109373395679413,14.393926006585836
11.518817464234447,11.293570206125503,13.01410032151962
11.551888035543902,11.289933058048474,13.106190897263415
11.495277673721755,11.259379553802741,13.030194785356752
11.46463620695538,11.247731545675586,12.954483717155552
11.552614258766416,11.294457266069585,13.156549151331781
11.565118094590394,11.293950085936116,13.143014800254095
11.548199587895189,11.303959264914319,13.014940349792937
11.49857620271688,11.16222690261083,13.457579146995762
11.788003745899442,11.424282017174237,13.807061239917239
11.547466046001048,11.310358860474414,13.04883008652835
11.462319067083497,11.206155042421617,12.872097974274226
11.564246659019801,11.28727156301724,13.080265627339845
11.809711654818942,11.375364205798096,13.57978359661681
11.674852793054983,11.324383153753967,13.801952234854282
11.545508203386792,11.264794725380472,13.040602340114074
11.48933044508548,11.074643549574244,13.8555191556678
11.502040237551434,11.2292725456115,13.07990446766672
11.56353154819454,11.358173644489645,13.248708735600918
11.554901018902745,11.292971027964903,13.051152522447381
11.473412354640457,11.199231341094034,12.985381560231996
11.469272264636054,11.228337747897918,12.899765801944387
11.62315378978285,11.299438720971903,13.229937685907935
11.553103172225109,11.277352990696937,13.062205808819712
11.464130877374798,11.219266214551793,12.987666264926274
11.642436261925527,11.208172226566917,14.717254312762549
11.471548187782382,11.281772061361384,13.07445071895459
11.532197198138634,11.246342088640622,13.04883008652835
11.47604450464344,11.284872598876118,12.957607287060096
11.507618289724315,11.15596836991561,13.447002898466163
11.490830672940865,11.255398764065978,12.929418925714293
11.866823938872297,11.467312232326066,13.977083120315852
11.523648410045059,11.071998307011441,13.634880140766526
11.62175827378433,11.252656231096212,13.792181496149679
11.51780787275838,11.210773854285495,13.368472838440361
11.617145489131355,11.292120396461131,13.184123354239672
11.522521826858426,11.129120416759202,13.614791791956417
11.480842699322123,11.287393699072819,13.119585774961784
11.704183983503519,11.463562358909849,13.371806458507416
11.604739525578864,11.333279190574627,13.271376871894075
11.466261335456329,11.245725413282669,12.953759691733229
11.600427435637707,11.346847267012674,13.205745540942662
11.579963067999445,11.254879078917877,13.430397591386967
11.547581081566625,11.16688578632764,13.338057875419755
11.697646060301327,11.163166234331014,14.324488233307656
11.602088990592916,11.203112165969069,13.436162647040756
11.567399368930317,11.384266594180602,13.059563417901268
11.534051210287677,11.321259876761003,13.056904851336473
11.653749087380184,11.381263630365096,13.318897714627488
11.54254988015773,11.343896721818437,13.01703333929878
11.510265553770303,11.23356297206984,13.56737930765098
11.491879048992322,11.2826696648056,13.127104798364808
11.537975504025312,11.24903791615087,13.572406867558056
11.722128919462104,11.358406049502829,13.660106221723245
11.553143924997693,11.28094302368538,13.441066406639264
11.483739251168563,11.288738571582927,12.899656380305636
11.531592339420497,11.215734246087717,13.795114985630363
11.62823757088909,11.326538606062023,13.293804359919337
11.513283382504746,11.208222447360198,13.159867847092567
11.515613247481975,11.323391554465916,13.230704313612568
11.489640266510728,11.255190821970126,13.463295609962003
11.52735739039886,11.336949359376193,13.011147360775798
11.474382749694625,11.221876354943966,12.913283901760419
11.597021192245434,11.307956997010184,13.30319605742049
11.543493390262839,11.324315316172074,13.030194785356752
11.615506740112767,11.385340944834322,13.147985320683805
11.54978431405901,11.325593896436693,13.472756449317213
11.92738002568764,11.167354556547394,14.57379958221574
11.470427727881658,11.182037496830137,13.22375545365724
11.508565158535648,11.241390523135047,13.12678057701201
11.478858648286975,11.295379660678815,13.106530853822381
11.571387868085765,11.244666261304316,13.098297536494698
11.475393855145839,11.24154760842769,13.144574207609617
11.749593372781952,11.426255714334939,13.62283547952152
11.523540706861878,11.283071283950378,13.003029470553617
11.453011913656635,11.2670370287096,12.914131512630894
11.462680962446322,11.232971029062154,12.901948465073083
11.552376195258784,11.284539891625066,13.251638220448212
11.637210843783278,11.266235538120817,13.616370472291269
11.585599691284408,11.255986654902433,13.317018101048111
11.514492044398164,11.320953333574145,13.269979676645324
11.544298964056596,11.288374283693267,13.211654400553183
11.53675269902566,11.217208462717434,13.186108379813206
11.455303011603034,11.238280092613987,13.080265627339845
11.45429769588123,11.16763418320281,13.251394850040104
11.518927669219794,11.23189385457608,13.394626764272209
11.512457206087834,11.076199888479636,13.770778396169147
11.854334620858506,11.298707485444453,14.325720858019412
11.474499926159195,11.24716455318049,12.925260509519434
11.54800811957528,11.222759627049198,13.148602654806094
11.455034939324127,11.272988095536924,12.860577551244415
11.569983858686266,11.384161764999039,13.169674434058807
11.526591246688698,11.197249200642451,13.828466547352678
11.477422603587955,11.298861027905687,12.881441721941393
11.572042526774998,11.340557392740783,13.049605612594974
12.015012665979146,11.537760490600848,14.180412632838324
12.014765563670219,11.329683954855957,14.641771470653959
11.62540082677819,11.333785367001386,13.458939861890325
11.526481588638033,11.250306863987538,13.107549129744687
11.542862528679166,11.200811118080352,13.370328007779511
11.532479840045298,11.32408243859237,12.99638031323341
11.511440625517393,11.182497518471559,13.848497018090367
11.518174409406154,11.282669314661607,13.04453976039241
11.502534498848995,11.294586622198105,13.011993114659257
11.479615041604596,11.198565248010208,12.927267680810882
11.689662188007668,11.16809338010762,14.061452479087194
11.65102100729588,11.449858619787543,13.34537373055909
11.465049540917061,11.224694272279569,13.344195715871434
11.665910175028461,11.097667834449194,14.14050804303818
11.505644559111955,11.24207117200299,13.21722065564452
11.496522671260383,11.270822790785509,12.983536081602992
11.500074835913138,11.222326578382424,12.921061890790279
11.558854701924313,11.299789788741755,13.105169427999332
11.456981990502966,11.18122270673716,13.55291145021651
11.780790661280506,11.342342630319552,13.853333105002335
11.637682641886785,11.350239796146045,13.322632711692224
11.466690704107636,11.210196325687512,13.303412070596742
